id_all,question,statement1,statement2,resolution,percent
90c6015c-b3ea-46d5-bcd3-e3cc6453da8e+348d03f4-778d-4b48-a40e-b0cf914a99d3+0b578693-43b3-35ad-d7d2-c867b1f450ea+207dea21-a553-7ff1-9e24-6062469afe96,"Now imagine you could create a new feature that would meet one of your wants and needs. It may help to think about whether you have any unmet needs in your vehicle and what they might be. What features, if any, do you wish auto manufacturers would make available in their vehicles?",I don't know,Don't know of any additional features needed,0,0.75
90c6015c-b3ea-46d5-bcd3-e3cc6453da8e+482d2038-ce46-4050-b5c8-1f6de5fe8c09+04560a57-8ac0-959e-6640-68d9c7a62e20+ef19f294-3540-ddec-0980-4562b6c02b8f,"What **infotainment/entertainment** features, if any, do you wish you could have or would have **added** to your vehicle?",I have what I wanted,None I have everything I need,0,0.7142857142857143
90c6015c-b3ea-46d5-bcd3-e3cc6453da8e+482d2038-ce46-4050-b5c8-1f6de5fe8c09+37baf45f-c49e-9b43-c91a-d8445da08bf7+4d0bdc44-0077-0adc-f5ba-4e65f97790b4,"What **infotainment/entertainment** features, if any, do you wish you could have or would have **added** to your vehicle?",Need to add nothing,Nothing I can think of,0,0.7777777777777778
90c6015c-b3ea-46d5-bcd3-e3cc6453da8e+6bd22ccd-2663-46a8-ab70-a84b0f25bd84+0a3d1fba-49cf-f711-49af-6115ed4fd54a+73cb00b6-b5ea-d3c5-3f47-8df1f93239ab,"Next we will ask you about **infotainment/entertainment** features. Some examples of **infotainment/entertainment** features are… 

CD Player 

Bluetooth 

Sound System 

Center Screen / Touchscreen 

Rear Seat Entertainment 

Navigation 

Sirius XM Radio 

Apple Car Play / Android Auto  What **infotainment/entertainment** features, if any, were included in your vehicle that you **did not want or need**?",I like all included,I wanted them all,0,0.7142857142857143
90c6015c-b3ea-46d5-bcd3-e3cc6453da8e+e5dc5282-14ce-4b71-9187-23a4fc9c3782+83c40bc6-4aae-8fb4-7ecf-abfeba23d132+f7e9cd94-56a2-0567-8d29-77b2cf2a8930,"Think about the vehicle you purchased most recently and about its features. What features in the **front seating area (driver and passenger)** of your vehicle, if any, do you not use or care about? Please enter one item per entry.",Cup holders,The extra cup holder,0,0.7777777777777778
90d7d388-188a-4d1f-97dc-24076d198362+74425403-a829-48f8-9b4c-288a70ab934e+23eeb917-8470-ad5a-0d81-b291a50b677b+c94dcccf-b450-46f6-4967-1f1dcef8cd69,What role do you think people with epilepsy have in society?,They play a normal role in society,"The same roles as any other person, they just have to be more aware than others",0,0.7058823529411765
90d7d388-188a-4d1f-97dc-24076d198362+74425403-a829-48f8-9b4c-288a70ab934e+5b68f352-823f-b761-dab7-7cb2a5c5c503+da21030e-eb58-4d8e-73cb-a03954af5d39,What role do you think people with epilepsy have in society?,They help doctors knowledge on epilepsy,They help doctors learn more about epilepsy,0,0.8421052631578947
90d7d388-188a-4d1f-97dc-24076d198362+74425403-a829-48f8-9b4c-288a70ab934e+70b884d3-5d41-4d44-d114-b6390896e0a4+f449f7c6-3e1a-6526-a8de-4d65ca69e30d,What role do you think people with epilepsy have in society?,Sane as everyone else they just have to take meds,They are the same as us,0,0.7058823529411765
90d7d388-188a-4d1f-97dc-24076d198362+74425403-a829-48f8-9b4c-288a70ab934e+85728e0a-7806-ba58-89f9-6bafb4da9363+acc4120c-ae27-58cb-5a24-efd682ca61bc,What role do you think people with epilepsy have in society?,Same as anyone,The same as everyone else,0,0.7777777777777778
90d7d388-188a-4d1f-97dc-24076d198362+b6efb034-f4a5-42bd-b693-b46adcad64f9+4a0fe294-bd6a-20e8-3ab5-53a403827b04+ed9e099e-75e6-2644-e25d-100a98b0fb41,What are your perceptions of people with epilepsy? Answer in short sentences.,Sometimes can’t do the daily activities,May not be able to do the same things in life as I can,0,0.6956521739130435
90d7d388-188a-4d1f-97dc-24076d198362+b6efb034-f4a5-42bd-b693-b46adcad64f9+b9a01b68-984a-d35b-fa5f-0b0bdc0b51b7+d657861a-44d5-c66f-d3be-77e4c6ec9963,What are your perceptions of people with epilepsy? Answer in short sentences.,People with epilepsy can not control having seizures,It's not their fault,0,0.7727272727272727
90d7d388-188a-4d1f-97dc-24076d198362+c4362adf-99f5-45d4-8a44-8fa5ec70de96+16bef46a-3dbd-b2c2-8d34-d2c69b508f22+9a99e346-9217-b7c9-a9f2-36f6fa645ce9,What do you think about when you hear the word epilepsy? Answer in short sentences.,The person has seizures,People having seizures,0,0.7692307692307693
9321b854-551d-43f6-2a50-d45be409651b+2c5d44ba-e207-47f1-b77f-42ca4dbd7c52+16bd1602-73b1-48a9-bd9c-a2a03299f44f+906e52d7-2eb8-49fe-bbc4-cba4d89a0bf9,What product or service would you like enTouch to offer that is not available today?,free service.,More coupons to go with their services.,0,0.75
9321b854-551d-43f6-2a50-d45be409651b+2c5d44ba-e207-47f1-b77f-42ca4dbd7c52+2a1c6e85-58a3-4370-8115-0afdd56d5cda+7ab1530c-c14f-4723-9342-48dfdf872832,What product or service would you like enTouch to offer that is not available today?,Ala carte channels,Build your own package of a few basic channels for just $15/ month,0,0.7692307692307693
9321b854-551d-43f6-2a50-d45be409651b+2c5d44ba-e207-47f1-b77f-42ca4dbd7c52+4149c795-7691-40e2-9d05-2e0683ca7ed3+961ec6f4-af10-4174-a6a1-f497d9886fb4,What product or service would you like enTouch to offer that is not available today?,Internet that works consistently...Mastering current services seems like a better venture.,Internet that doesn't drop off several times a day.,0,0.8076923076923077
9321b854-551d-43f6-2a50-d45be409651b+2c5d44ba-e207-47f1-b77f-42ca4dbd7c52+4149c795-7691-40e2-9d05-2e0683ca7ed3+df744677-f0b2-4308-8eee-7a96f2a0c84b,What product or service would you like enTouch to offer that is not available today?,Internet that works consistently...Mastering current services seems like a better venture.,High speed fiber internet that consistently reaches advertised speeds,0,0.75
9321b854-551d-43f6-2a50-d45be409651b+2c5d44ba-e207-47f1-b77f-42ca4dbd7c52+4fb40794-d4cc-4a44-bb66-df2695c4d3fb+5391d444-3580-4a4c-9c38-e3831117f201,What product or service would you like enTouch to offer that is not available today?,wireless tv connection,Provide wireless cable boxes.,0,0.8
9321b854-551d-43f6-2a50-d45be409651b+2c5d44ba-e207-47f1-b77f-42ca4dbd7c52+5b90c74c-3639-441b-ae80-7ff8a391d48f+686d5f80-37b7-4efe-92bc-8cdc455d52a7,What product or service would you like enTouch to offer that is not available today?,Selection of channels to pay for,the ability to choose what channels I buy,0,0.8181818181818182
9321b854-551d-43f6-2a50-d45be409651b+2c5d44ba-e207-47f1-b77f-42ca4dbd7c52+63c19cc7-ae85-40db-a250-86caaf9b549a+ab80175a-eb6a-47ab-aa69-d68ddbf49560,What product or service would you like enTouch to offer that is not available today?,Fiber internet cable service,Cable,0,0.7142857142857143
9321b854-551d-43f6-2a50-d45be409651b+2c5d44ba-e207-47f1-b77f-42ca4dbd7c52+809b7ee3-f900-4d2a-8541-50bae8a67389+b8320647-8e94-47c8-861e-ff6d294237d2,What product or service would you like enTouch to offer that is not available today?,Free cloud service,Cloud storage,0,0.7142857142857143
9321b854-551d-43f6-2a50-d45be409651b+2c5d44ba-e207-47f1-b77f-42ca4dbd7c52+a2865cad-3206-4541-acae-6a54aeb56a40+1b986bfc-aa3e-41c8-a1c7-ff5026add440,What product or service would you like enTouch to offer that is not available today?,I would like for them to be able to provide the advertised Internet speeds atleast close to it.,Internet speeds at 115mbps that actually work at 115mbps,0,0.8181818181818182
9321b854-551d-43f6-2a50-d45be409651b+2c5d44ba-e207-47f1-b77f-42ca4dbd7c52+cbfb011e-ee83-48bb-8e89-68bb937adfbf+85b0d430-33d5-43ca-9238-7adec34d1023,What product or service would you like enTouch to offer that is not available today?,video alarms system,Video surveillance,0,0.75
9321b854-551d-43f6-2a50-d45be409651b+2c5d44ba-e207-47f1-b77f-42ca4dbd7c52+df744677-f0b2-4308-8eee-7a96f2a0c84b+1b986bfc-aa3e-41c8-a1c7-ff5026add440,What product or service would you like enTouch to offer that is not available today?,High speed fiber internet that consistently reaches advertised speeds,Internet speeds at 115mbps that actually work at 115mbps,0,0.8181818181818182
9321b854-551d-43f6-2a50-d45be409651b+2c5d44ba-e207-47f1-b77f-42ca4dbd7c52+eb1c99e3-bca4-4556-aea4-9a2eda94839b+56f98fbb-e770-4e94-a7cf-de354c1c8fce,What product or service would you like enTouch to offer that is not available today?,A better cable box,On demand on TiVo box,0,0.7777777777777778
9321b854-551d-43f6-2a50-d45be409651b+2c5d44ba-e207-47f1-b77f-42ca4dbd7c52+f17e7f5d-f94f-43aa-9abd-3edbf22fff53+45207e0f-f580-4825-8adf-7bafd49390b8,What product or service would you like enTouch to offer that is not available today?,Reliable internet service,Better internet,0,0.7142857142857143
9321b854-551d-43f6-2a50-d45be409651b+2c5d44ba-e207-47f1-b77f-42ca4dbd7c52+f2286319-c7ab-43b0-8b7c-86a96a16496a+544b7a20-6773-4324-be36-efa365701830,What product or service would you like enTouch to offer that is not available today?,More selections in basic cable,Cable where I can choose my Chanel's,0,0.75
9321b854-551d-43f6-2a50-d45be409651b+2c5d44ba-e207-47f1-b77f-42ca4dbd7c52+f2a98027-ef53-4ecd-930b-5e8e7159d37a+883a2266-b85e-45ff-b6aa-6e2625c99355,What product or service would you like enTouch to offer that is not available today?,None,None that I can think of needing at this time,0,0.7
9321b854-551d-43f6-2a50-d45be409651b+2c5d44ba-e207-47f1-b77f-42ca4dbd7c52+f7eb6c33-7ce3-42cf-bdef-04ceb15fff19+f22be995-745a-4534-bf31-4ed05532c66c,What product or service would you like enTouch to offer that is not available today?,Real time security cameras monitor,Camera at doorbell with phone capability to view,0,0.7142857142857143
9321b854-551d-43f6-2a50-d45be409651b+f24b5de2-7693-4c17-98db-cd1613f3b687+2b9aa313-348c-433f-979c-bff9616d4466+cd60b8d1-04c5-4c60-ad04-dab0bcb679cb,"Based on your last interaction with enTouch, how could we have improved your experience?",Faster install,Be a bit faster,0,0.75
9321b854-551d-43f6-2a50-d45be409651b+f24b5de2-7693-4c17-98db-cd1613f3b687+35c4adf5-3dfc-4628-98da-7a447d33a617+e8584757-d99f-4560-9886-f3d3cf1781eb,"Based on your last interaction with enTouch, how could we have improved your experience?",Friendlier customer service,better customer service shorter hold time,0,0.75
9321b854-551d-43f6-2a50-d45be409651b+f24b5de2-7693-4c17-98db-cd1613f3b687+35c4adf5-3dfc-4628-98da-7a447d33a617+f0dd479b-d9bd-4281-88dc-cc3d4bed62f7,"Based on your last interaction with enTouch, how could we have improved your experience?",Friendlier customer service,Easier interactions with customers,0,0.7142857142857143
9321b854-551d-43f6-2a50-d45be409651b+f24b5de2-7693-4c17-98db-cd1613f3b687+3c1d7afb-ca76-4a61-9f54-3bb9b7003093+96526592-e5fa-4a1f-aadd-5754cc40d7ad,"Based on your last interaction with enTouch, how could we have improved your experience?",good,All is good,0,0.7142857142857143
9321b854-551d-43f6-2a50-d45be409651b+f24b5de2-7693-4c17-98db-cd1613f3b687+511ed2eb-99fa-4018-9779-49cf199b7dee+1ae52297-0fcd-4520-b729-6cfef575da12,"Based on your last interaction with enTouch, how could we have improved your experience?",Better eta,better communication,0,0.8
9321b854-551d-43f6-2a50-d45be409651b+f24b5de2-7693-4c17-98db-cd1613f3b687+5f5e3571-a039-4f42-8413-3343f3964049+c8cb06cb-f918-483f-be1d-56ebb49a0c50,"Based on your last interaction with enTouch, how could we have improved your experience?",Provide better hardware.,Better response,0,0.7142857142857143
9321b854-551d-43f6-2a50-d45be409651b+f24b5de2-7693-4c17-98db-cd1613f3b687+5f5e3571-a039-4f42-8413-3343f3964049+ca84c52e-63c8-42b1-9033-65efd5145e7e,"Based on your last interaction with enTouch, how could we have improved your experience?",Provide better hardware.,Better lower cost alternative process to replace old cable boxes,0,0.7777777777777778
9321b854-551d-43f6-2a50-d45be409651b+f24b5de2-7693-4c17-98db-cd1613f3b687+635b414b-fc0f-4089-8154-9e580fce2ccf+3001b958-33cc-498d-97e0-e2ed274d7c31,"Based on your last interaction with enTouch, how could we have improved your experience?",Offer discount,Give a larger discount.,0,0.8181818181818182
9321b854-551d-43f6-2a50-d45be409651b+f24b5de2-7693-4c17-98db-cd1613f3b687+65b6748c-a180-4fae-977d-3d73405e8c30+94919c45-7c1e-432e-82b8-bccfe48f6665,"Based on your last interaction with enTouch, how could we have improved your experience?",Gotten the billing error corrected the first time.,The problem should have been fixed the first time.,0,0.7142857142857143
9321b854-551d-43f6-2a50-d45be409651b+f24b5de2-7693-4c17-98db-cd1613f3b687+68dd89be-f221-459e-8f94-c43fcf91d2cd+e8584757-d99f-4560-9886-f3d3cf1781eb,"Based on your last interaction with enTouch, how could we have improved your experience?",Better customer service,better customer service shorter hold time,0,0.7
9321b854-551d-43f6-2a50-d45be409651b+f24b5de2-7693-4c17-98db-cd1613f3b687+786cad34-9cb6-4b35-8f4c-4cf6fe3a19e8+d75682ef-89cd-414b-a2aa-8dc7850bc4de,"Based on your last interaction with enTouch, how could we have improved your experience?",faster  response,Faster response time to Internet outages.,0,0.8181818181818182
9321b854-551d-43f6-2a50-d45be409651b+f24b5de2-7693-4c17-98db-cd1613f3b687+7d25b0b8-39aa-4f72-8aa3-422c8e361b6b+93388a1c-61d5-4e5e-aefa-b62c6c5ed0c7,"Based on your last interaction with enTouch, how could we have improved your experience?",smaller service window,Prompter service on site,0,0.8
9321b854-551d-43f6-2a50-d45be409651b+f24b5de2-7693-4c17-98db-cd1613f3b687+9aabfbed-7134-4c1b-90fc-c6621005048a+cd60b8d1-04c5-4c60-ad04-dab0bcb679cb,"Based on your last interaction with enTouch, how could we have improved your experience?",Faster appointment schedules,Be a bit faster,0,0.8
9321b854-551d-43f6-2a50-d45be409651b+f24b5de2-7693-4c17-98db-cd1613f3b687+a3dc416c-2354-4f37-9843-7c54962ce9aa+cd60b8d1-04c5-4c60-ad04-dab0bcb679cb,"Based on your last interaction with enTouch, how could we have improved your experience?",Faster response,Be a bit faster,0,0.8181818181818182
9321b854-551d-43f6-2a50-d45be409651b+f24b5de2-7693-4c17-98db-cd1613f3b687+a3dc416c-2354-4f37-9843-7c54962ce9aa+d75682ef-89cd-414b-a2aa-8dc7850bc4de,"Based on your last interaction with enTouch, how could we have improved your experience?",Faster response,Faster response time to Internet outages.,0,0.76
9321b854-551d-43f6-2a50-d45be409651b+f24b5de2-7693-4c17-98db-cd1613f3b687+b1171f15-f826-4eb9-8303-7d94135a5a9c+68dd89be-f221-459e-8f94-c43fcf91d2cd,"Based on your last interaction with enTouch, how could we have improved your experience?",The customer service representative didn't know how to help,Better customer service,0,0.8
9321b854-551d-43f6-2a50-d45be409651b+f24b5de2-7693-4c17-98db-cd1613f3b687+b2fe97e7-857d-4671-a99e-b80623b505ba+99596f1d-6e9b-4408-ada7-c385e436e470,"Based on your last interaction with enTouch, how could we have improved your experience?",I always have received excellent customer service.,Customer service is always good,0,0.7142857142857143
9321b854-551d-43f6-2a50-d45be409651b+f24b5de2-7693-4c17-98db-cd1613f3b687+cce8d365-58ea-484e-a1a8-15eacd804b33+3becd6c5-170a-4502-88dc-cdd0c0856adf,"Based on your last interaction with enTouch, how could we have improved your experience?",Apps to schedule services,Follow through on service commitments.,0,0.7142857142857143
9321b854-551d-43f6-2a50-d45be409651b+f24b5de2-7693-4c17-98db-cd1613f3b687+e430c436-7989-43a8-8fcc-350994d8fd63+0c16567f-da06-4f25-9395-ddaceef2d4f3,"Based on your last interaction with enTouch, how could we have improved your experience?",TV channels without pixelation,Why are we still including none HD channels?,0,0.7142857142857143
933d82b1-b0d4-0e27-3944-4c2d61cc5db7+11453501-3113-47cb-8d23-76735d7c7216+1d461dd5-67e3-4bb3-a318-c70e79bf455a+c9c93b88-0736-4564-a2eb-cdeb1af1741d,What type of information would you like to see in the monthly emailed newsletter?,grand openings of new businesses,Information on new businesses coming to orem,0,0.8064516129032258
933d82b1-b0d4-0e27-3944-4c2d61cc5db7+11453501-3113-47cb-8d23-76735d7c7216+3092a5fe-5f56-419f-9b85-886d155bb49d+132140c4-b90d-46b0-a0dd-e82d728bfb47,What type of information would you like to see in the monthly emailed newsletter?,Urgent information such as garbage pickup schedule changes,Garbage schedule,0,0.75
933d82b1-b0d4-0e27-3944-4c2d61cc5db7+11453501-3113-47cb-8d23-76735d7c7216+338decfb-1901-4cc5-b2a6-2e61e00df7b1+2577c42b-9f8c-44ab-af43-ec59f66bfa9c,What type of information would you like to see in the monthly emailed newsletter?,Entertainment for the month of the letter,Entertainment options in the Orem area,0,0.75
933d82b1-b0d4-0e27-3944-4c2d61cc5db7+11453501-3113-47cb-8d23-76735d7c7216+50f1b566-4caa-464c-ae03-c0f334f3ce00+0ed6cf31-5829-4ad1-8e11-d0f2f5015edc,What type of information would you like to see in the monthly emailed newsletter?,A list of proposed projects,Major projects,0,0.7142857142857143
933d82b1-b0d4-0e27-3944-4c2d61cc5db7+11453501-3113-47cb-8d23-76735d7c7216+6ce3d944-75d0-4491-9233-4f93a1b15c9f+82c5802e-4fa9-41ec-988b-6c0d811c5d1e,What type of information would you like to see in the monthly emailed newsletter?,construction,Construction updates,0,0.8333333333333334
933d82b1-b0d4-0e27-3944-4c2d61cc5db7+11453501-3113-47cb-8d23-76735d7c7216+7d642f41-43b7-460d-944b-420990f897b5+3c93c4c8-ddd3-458e-b53f-4ee9562f2894,What type of information would you like to see in the monthly emailed newsletter?,A calendar of upcoming events,City Events,0,0.7857142857142857
933d82b1-b0d4-0e27-3944-4c2d61cc5db7+11453501-3113-47cb-8d23-76735d7c7216+7d642f41-43b7-460d-944b-420990f897b5+4ebee9ef-469f-4685-aee4-797d1257d1e6,What type of information would you like to see in the monthly emailed newsletter?,A calendar of upcoming events,"Annual event calendar, when dates are selected",0,0.7142857142857143
933d82b1-b0d4-0e27-3944-4c2d61cc5db7+11453501-3113-47cb-8d23-76735d7c7216+8f178906-d55d-4f3b-999e-10626da7ca64+69842b26-474f-4dd7-a1fe-f9cb9008903f,What type of information would you like to see in the monthly emailed newsletter?,City Activities,Activities happening in Orem,0,0.7
933d82b1-b0d4-0e27-3944-4c2d61cc5db7+11453501-3113-47cb-8d23-76735d7c7216+99042d57-231f-4950-a94e-4c08d6849d84+11427246-961d-415b-b51e-c854e231491d,What type of information would you like to see in the monthly emailed newsletter?,local events/activities,Available Activities for free on orem,0,0.7142857142857143
933d82b1-b0d4-0e27-3944-4c2d61cc5db7+11453501-3113-47cb-8d23-76735d7c7216+b95086ae-714a-4b61-ad36-4bdbe0b47001+50f1b566-4caa-464c-ae03-c0f334f3ce00,What type of information would you like to see in the monthly emailed newsletter?,Updates on projects,A list of proposed projects,0,0.75
933d82b1-b0d4-0e27-3944-4c2d61cc5db7+11453501-3113-47cb-8d23-76735d7c7216+f8c8c746-9d10-481f-a02b-079c5a8f05c8+f7683fd0-44d0-4d34-8e71-5196a772ea8b,What type of information would you like to see in the monthly emailed newsletter?,Just what's happening in Orem.,POsitive things happening in the city,0,0.7142857142857143
958e2bb1-e250-5e73-a54f-f6669ccb11c5+a7b34e05-5bed-47e5-b07e-07ea9496deb7+86a5c20c-e222-3b60-4b6d-8048439c83a3+8afdd133-1100-58b7-47c8-dc8efca49b90,"If you had to guess. what would you say ""net neutrality"" means?",I am really not sure,Do not know,0,0.7142857142857143
958e2bb1-e250-5e73-a54f-f6669ccb11c5+f4cf715b-6ce9-4b90-b573-d153dbdb7407+0c6d1d66-487d-30eb-fa57-1b567e81e103+1f18bc8b-662c-3a38-08da-8e9cc84b987a,"Recently, the Federal Communications Commission (FCC) repealed the principle of net neutrality for Internet service providers. What do you think will be the impact of the net neutrality repeal on you?",The internet will become less diverse,They could treat different people on internet different ways,0,0.75
96934b07-e0c2-55c7-5242-9cdf561c0995+06550627-c386-4700-8db5-2866a02740c1+0422bfb7-6e66-f807-e49d-85f1c66336df+3f985929-b246-80de-671e-d818d99e333b,Please tell us why you read ingredients.,To see if there is a chemical I'm allergic to in these items,So I know if there is something that would make me sick,0,0.75
96934b07-e0c2-55c7-5242-9cdf561c0995+06550627-c386-4700-8db5-2866a02740c1+21c2f9e8-19e4-6eea-cddc-8df68c7af2b3+cbc17106-fbd2-de52-eaaf-e6884415c078,Please tell us why you read ingredients.,To make sure I know what I'm eating,It's important to know,0,0.8333333333333334
96934b07-e0c2-55c7-5242-9cdf561c0995+06550627-c386-4700-8db5-2866a02740c1+3f985929-b246-80de-671e-d818d99e333b+9797f592-85dd-1685-d2b0-8b06cf417f1d,Please tell us why you read ingredients.,So I know if there is something that would make me sick,If it will agree with my system,0,0.8181818181818182
96934b07-e0c2-55c7-5242-9cdf561c0995+06550627-c386-4700-8db5-2866a02740c1+402e5290-6c10-ea6e-c77b-c6ce716177bc+cbc17106-fbd2-de52-eaaf-e6884415c078,Please tell us why you read ingredients.,To make sure I am not putting any harsh chemicals on my body,It's important to know,0,0.8333333333333334
96934b07-e0c2-55c7-5242-9cdf561c0995+06550627-c386-4700-8db5-2866a02740c1+4822ee25-55f9-a159-c786-68f3daa02e71+4de6f5d0-f727-bfea-1e85-4dc8657ab6c6,Please tell us why you read ingredients.,I want to know what is in the food that I eat,So I know what is going into my body,0,0.75
96934b07-e0c2-55c7-5242-9cdf561c0995+06550627-c386-4700-8db5-2866a02740c1+4822ee25-55f9-a159-c786-68f3daa02e71+9f4bfd70-1b9b-e4f3-3051-7b3739438ae9,Please tell us why you read ingredients.,I want to know what is in the food that I eat,To see what they contain,0,0.8333333333333334
96934b07-e0c2-55c7-5242-9cdf561c0995+06550627-c386-4700-8db5-2866a02740c1+4de6f5d0-f727-bfea-1e85-4dc8657ab6c6+9797f592-85dd-1685-d2b0-8b06cf417f1d,Please tell us why you read ingredients.,So I know what is going into my body,If it will agree with my system,0,0.72
96934b07-e0c2-55c7-5242-9cdf561c0995+06550627-c386-4700-8db5-2866a02740c1+4de6f5d0-f727-bfea-1e85-4dc8657ab6c6+9f4bfd70-1b9b-e4f3-3051-7b3739438ae9,Please tell us why you read ingredients.,So I know what is going into my body,To see what they contain,0,0.8
96934b07-e0c2-55c7-5242-9cdf561c0995+06550627-c386-4700-8db5-2866a02740c1+4de6f5d0-f727-bfea-1e85-4dc8657ab6c6+cbc17106-fbd2-de52-eaaf-e6884415c078,Please tell us why you read ingredients.,So I know what is going into my body,It's important to know,0,0.7307692307692307
96934b07-e0c2-55c7-5242-9cdf561c0995+b5f51616-1275-496f-bf73-a54b61e764bc+749e7ed0-d001-8d47-81bd-d2d33bc804df+a7735610-ffc5-a69b-bc4d-86fd94378725,Please tell us why you do not read ingredients.,No reason,None,0,0.7857142857142857
96934b07-e0c2-55c7-5242-9cdf561c0995+b824a444-4162-4b7b-8c09-4474914b78ac+066f8faa-0927-eca4-1567-1c5be6a21ac6+5b9f94b6-1c4a-59b1-1472-915a66a29d6b,"Why do you think that food, beverage and personal care product companies do not have the best interest of consumers at heart?",They want to make money,They are out for profits only,0,0.8157894736842105
96934b07-e0c2-55c7-5242-9cdf561c0995+b824a444-4162-4b7b-8c09-4474914b78ac+066f8faa-0927-eca4-1567-1c5be6a21ac6+e10f9048-3e81-fa7b-4f4d-df0a115ebb51,"Why do you think that food, beverage and personal care product companies do not have the best interest of consumers at heart?",They want to make money,I think sometimes they’re more worried about making money,0,0.75
96934b07-e0c2-55c7-5242-9cdf561c0995+b824a444-4162-4b7b-8c09-4474914b78ac+3f41923b-7da5-3124-c0f5-a8c308676387+5c2963d1-0975-61fe-bc31-703c9d255022,"Why do you think that food, beverage and personal care product companies do not have the best interest of consumers at heart?",I think some of them are more concerned with their bottom dollar,Some are more driven by profit than by what is best for the consumer,0,0.7142857142857143
96934b07-e0c2-55c7-5242-9cdf561c0995+b824a444-4162-4b7b-8c09-4474914b78ac+5b9f94b6-1c4a-59b1-1472-915a66a29d6b+8cce8091-cc84-2d7b-42e5-1fc5e2c4e94e,"Why do you think that food, beverage and personal care product companies do not have the best interest of consumers at heart?",They are out for profits only,They are just trying to sell more product,0,0.8235294117647058
96934b07-e0c2-55c7-5242-9cdf561c0995+b824a444-4162-4b7b-8c09-4474914b78ac+5b9f94b6-1c4a-59b1-1472-915a66a29d6b+e361e052-738f-57d2-90c3-73abc526b8ea,"Why do you think that food, beverage and personal care product companies do not have the best interest of consumers at heart?",They are out for profits only,I believe the majority of the time they are looking for a profit,0,0.7647058823529411
96934b07-e0c2-55c7-5242-9cdf561c0995+b824a444-4162-4b7b-8c09-4474914b78ac+5b9f94b6-1c4a-59b1-1472-915a66a29d6b+e80a6a44-ed13-ef55-3178-e05bc2844a45,"Why do you think that food, beverage and personal care product companies do not have the best interest of consumers at heart?",They are out for profits only,Company profits,0,0.8333333333333334
96934b07-e0c2-55c7-5242-9cdf561c0995+b824a444-4162-4b7b-8c09-4474914b78ac+5c2963d1-0975-61fe-bc31-703c9d255022+b76e1092-8eec-1987-b237-0dd9ef5f932d,"Why do you think that food, beverage and personal care product companies do not have the best interest of consumers at heart?",Some are more driven by profit than by what is best for the consumer,Profits are more important than Americans getting quality grade foods,0,0.7058823529411765
96934b07-e0c2-55c7-5242-9cdf561c0995+b824a444-4162-4b7b-8c09-4474914b78ac+8cce8091-cc84-2d7b-42e5-1fc5e2c4e94e+e361e052-738f-57d2-90c3-73abc526b8ea,"Why do you think that food, beverage and personal care product companies do not have the best interest of consumers at heart?",They are just trying to sell more product,I believe the majority of the time they are looking for a profit,0,0.75
96934b07-e0c2-55c7-5242-9cdf561c0995+b824a444-4162-4b7b-8c09-4474914b78ac+b76e1092-8eec-1987-b237-0dd9ef5f932d+e80a6a44-ed13-ef55-3178-e05bc2844a45,"Why do you think that food, beverage and personal care product companies do not have the best interest of consumers at heart?",Profits are more important than Americans getting quality grade foods,Company profits,0,0.75
97c3a8c1-ec92-bcbe-2f3f-729a74f93a2d+41308c4d-0a8d-4b1f-85b5-b47c39d7bcaa+11a7d85e-579f-4203-90ac-723de34d38b1+a7bbd36c-da0e-4091-82bb-ee33e76a9db8,What would you like to happen in the world in the next 5 years?,World peace,I would like to see more peace,0,0.75
97c3a8c1-ec92-bcbe-2f3f-729a74f93a2d+41308c4d-0a8d-4b1f-85b5-b47c39d7bcaa+1feb484b-215d-43dc-b951-bf0ca708bbbe+c4b837e8-500a-4dfa-b4d5-fe1d95b20e1c,What would you like to happen in the world in the next 5 years?,less terrorism,No terrorism,0,0.8
97c3a8c1-ec92-bcbe-2f3f-729a74f93a2d+41308c4d-0a8d-4b1f-85b5-b47c39d7bcaa+7f5e6976-aad1-4419-9f2f-0a1ee3c01805+000caee0-a0cb-4c4b-b32d-f83ccd775260,What would you like to happen in the world in the next 5 years?,people to go back to work,better economy,0,0.7469879518072289
97c3a8c1-ec92-bcbe-2f3f-729a74f93a2d+41308c4d-0a8d-4b1f-85b5-b47c39d7bcaa+7f5e6976-aad1-4419-9f2f-0a1ee3c01805+16599fa4-edee-4bf9-be8e-556552ef9370,What would you like to happen in the world in the next 5 years?,people to go back to work,Economy improves,0,0.8
97c3a8c1-ec92-bcbe-2f3f-729a74f93a2d+41308c4d-0a8d-4b1f-85b5-b47c39d7bcaa+cf5de9c5-cc70-4dac-a69b-53dac33cf221+000caee0-a0cb-4c4b-b32d-f83ccd775260,What would you like to happen in the world in the next 5 years?,stabilazation in the economy,better economy,0,0.8181818181818182
97c3a8c1-ec92-bcbe-2f3f-729a74f93a2d+41308c4d-0a8d-4b1f-85b5-b47c39d7bcaa+d383e34d-efac-4940-ac55-9f7e711f6d5d+1feb484b-215d-43dc-b951-bf0ca708bbbe,What would you like to happen in the world in the next 5 years?,I would like an end to terrorism,less terrorism,0,0.75
97c3a8c1-ec92-bcbe-2f3f-729a74f93a2d+4d2b2b48-4811-4c77-b283-0a17be48bf49+2197f88c-7252-484e-a3c0-90fe567948a1+f8ab4b33-4410-4cb7-9e44-99e10a4993f2,What would you like to happen in the world in the next 5 years?,Trump needs to go.,trump impeached,0,0.8
